universe,controller,split_id,cost_bps,train_end,validation_end,evaluation_start,evaluation_end,ann_return,ann_vol,sharpe,max_dd,calmar
liquid_us_equity_250,MRH_tau126_k5,3,10.0,2022-09-12,2022-12-09,2022-12-12,2023-03-14,-0.5547816915078081,0.24318298147901707,-2.2813343603709204,-0.18930882444152453,-2.930564347127113
liquid_us_equity_250,MRH_tau126_k5,4,0.0,2022-12-09,2023-03-14,2023-03-15,2023-06-13,0.4424679713078583,0.25012659466365106,1.7689761134799864,-0.0659072512053045,6.7134945428513495
liquid_us_equity_250,MRH_tau126_k5,4,10.0,2022-12-09,2023-03-14,2023-03-15,2023-06-13,0.4328838329331921,0.25026890382706046,1.7296748669606659,-0.0662808883048216,6.531050563713868
liquid_us_equity_250,MRH_tau126_k5,5,0.0,2023-03-14,2023-06-13,2023-06-14,2023-09-13,0.17293082939809246,0.22091158765516897,0.782805606681191,-0.10231470129666542,1.6901855471872282
liquid_us_equity_250,MRH_tau126_k5,5,10.0,2023-03-14,2023-06-13,2023-06-14,2023-09-13,0.16164724809322184,0.22057564728151274,0.732842678168295,-0.10264743148337585,1.57478122692068
liquid_us_equity_250,MRH_tau126_k5,6,0.0,2023-06-13,2023-09-13,2023-09-14,2023-12-12,0.26103877335422876,0.20583333347769034,1.268204566007545,-0.09961225139930985,2.6205488751097215
liquid_us_equity_250,MRH_tau126_k5,6,10.0,2023-06-13,2023-09-13,2023-09-14,2023-12-12,0.2562613846224604,0.20597030721522172,1.244166637832144,-0.1003325615981896,2.5541198244910577
liquid_us_equity_250,MRH_tau126_k5,7,0.0,2023-09-13,2023-12-12,2023-12-13,2024-03-14,0.3719098509725205,0.15809671577723253,2.352419840866338,-0.056555612417258705,6.576002541039609
liquid_us_equity_250,MRH_tau126_k5,7,10.0,2023-09-13,2023-12-12,2023-12-13,2024-03-14,0.3655175885304187,0.15821124414528207,2.3103135968797592,-0.05693299017229203,6.420136855939942
liquid_us_equity_250,MRH_tau126_k5,8,0.0,2023-12-12,2024-03-14,2024-03-15,2024-06-13,0.13332590379883902,0.1851197531403148,0.720214356039369,-0.06367239374296951,2.0939357853412957
liquid_us_equity_250,MRH_tau126_k5,8,10.0,2023-12-12,2024-03-14,2024-03-15,2024-06-13,0.12702511856748977,0.18567908474011244,0.6841110766169363,-0.064795687245643,1.9603946491681175
liquid_us_equity_250,MRH_tau126_k5,9,0.0,2024-03-14,2024-06-13,2024-06-14,2024-09-13,0.1800120048804068,0.262806950531586,0.6849590717277729,-0.11701798740800007,1.5383276440333116
liquid_us_equity_250,MRH_tau126_k5,9,10.0,2024-03-14,2024-06-13,2024-06-14,2024-09-13,0.16710247704049364,0.26243909562043805,0.636728596571354,-0.11807756582310958,1.4151924277420525
liquid_us_equity_250,MRH_tau126_k5,10,0.0,2024-06-13,2024-09-13,2024-09-16,2024-12-12,-0.365466259983692,0.12416895739900019,-2.943298128906504,-0.10844074636957712,-3.3701931443258006
liquid_us_equity_250,MRH_tau126_k5,10,10.0,2024-06-13,2024-09-13,2024-09-16,2024-12-12,-0.3798412019717756,0.12426949021890325,-3.056592581973427,-0.11057920473296246,-3.4350147741215764
