universe,screen_rule,controller,cost_bps,mean_ann_return,mean_sharpe,mean_turnover,worst_drawdown,splits
liquid_us_equity_250,vol_adjusted_momentum_63_top10,MRH_tau63_k5,10.0,0.0327425278590533,0.3377593869762516,13.945454545440601,-0.1965240940312582,11
liquid_us_equity_250,vol_adjusted_momentum_63_top10,MRH_tau63_k5,25.0,0.023750575096126957,0.29023987849601607,13.945454545440601,-0.1979720882550693,11
liquid_us_equity_500,cluster_capped_momentum_63_top10,EW,0.0,0.26919287494894667,1.4480018116202473,1.0000333894311098e-12,-0.1401094291188205,9
liquid_us_equity_500,cluster_capped_momentum_63_top10,EW,10.0,0.26919287494894667,1.4480018116202475,1.0000333894311098e-12,-0.1401094291188203,9
liquid_us_equity_500,cluster_capped_momentum_63_top10,EW,25.0,0.2691928749489464,1.4480018116202462,1.0000333894311098e-12,-0.1401094291188204,9
liquid_us_equity_500,cluster_capped_momentum_63_top10,MRH_tau126_k5,0.0,0.3223095098806877,1.414681823328526,9.577777777768198,-0.135524000420648,9
liquid_us_equity_500,cluster_capped_momentum_63_top10,MRH_tau126_k5,10.0,0.3170035295175014,1.391211727470704,9.577777777768198,-0.1369066087553333,9
liquid_us_equity_500,cluster_capped_momentum_63_top10,MRH_tau126_k5,25.0,0.3090445589727204,1.355975970579899,9.577777777768198,-0.1389784465149633,9
liquid_us_equity_500,cluster_capped_momentum_63_top10,MRH_tau21_k5,0.0,0.3609716975920724,1.6940672809062807,21.9333333333114,-0.1567325743551145,9
liquid_us_equity_500,cluster_capped_momentum_63_top10,MRH_tau21_k5,10.0,0.3494377332651726,1.6413592782712372,21.9333333333114,-0.157744495265887,9
liquid_us_equity_500,cluster_capped_momentum_63_top10,MRH_tau21_k5,25.0,0.3321367867748217,1.561703503172575,21.9333333333114,-0.1592623766320464,9
liquid_us_equity_500,cluster_capped_momentum_63_top10,MRH_tau63_k5,0.0,0.21265136528724005,0.8780189080235123,12.555555555543002,-0.1412348479274526,9
